0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.988669991493225098e+00,2.314419984817504883e+00,2.322809934616088867e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.348500013351440430e+00,2.332469940185546875e+00,2.345000028610229492e+00,2.343100070953369141e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.045670032501220703e+00,2.348530054092407227e+00,2.348530054092407227e+00,2.331170082092285156e+00,2.346839904785156250e+00,2.341500043869018555e+00,2.305670022964477539e+00,2.341170072555541992e+00,4.851000308990478516e-01,0.000000000000000000e+00,2.171339988708496094e+00,2.043669939041137695e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.285670042037963867e+00,2.348530054092407227e+00,2.200380086898803711e+00,2.436699867248535156e-01,2.542400360107421875e-01,2.526700496673583984e-01,1.819920063018798828e+00,2.245670080184936523e+00,2.259340047836303711e+00,2.314110040664672852e+00,2.315500020980834961e+00,2.338269948959350586e+00,2.329669952392578125e+00,2.338419914245605469e+00,2.287339925765991211e+00,5.869200229644775391e-01,5.920699834823608398e-01,4.671000242233276367e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.331670045852661133e+00,2.341170072555541992e+00,4.456700086593627930e-01,2.403800487518310547e-01,2.396700382232666016e-01,2.435300350189208984e-01,2.481000423431396484e-01,2.558100223541259766e-01,2.590999603271484375e-01,6.851700544357299805e-01,1.825670003890991211e+00,2.185669898986816406e+00,2.235670089721679688e+00,2.318340063095092773e+00,2.313169956207275391e+00,2.349169969558715820e+00,2.346100091934204102e+00,2.339339971542358398e+00,2.336499929428100586e+00,1.905339956283569336e+00,1.946920037269592285e+00,1.942340016365051270e+00,1.944920063018798828e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.306669950485229492e+00,1.648999929428100586e+00,2.783799171447753906e-01,2.386701107025146484e-01,2.382400035858154297e-01,8.152899742126464844e-01,8.124699592590332031e-01,2.639999389648437500e-01,2.448101043701171875e-01,2.496700286865234375e-01,2.528100013732910156e-01,2.602400779724121094e-01,2.615299224853515625e-01,2.682399749755859375e-01,3.031001091003417969e-01,2.104840040206909180e+00,2.194169998168945312e+00,2.308890104293823242e+00,2.347670078277587891e+00,2.329669952392578125e+00,2.330379962921142578e+00,2.343669891357421875e+00,2.329669952392578125e+00,2.329669952392578125e+00,2.321340084075927734e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.523400545120239258e-01,5.706700086593627930e-01,2.197170019149780273e+00,8.073400259017944336e-01,2.708899974822998047e-01,2.488100528717041016e-01,2.309598922729492188e-01,2.436699867248535156e-01,7.456699609756469727e-01,2.413799762725830078e-01,2.392399311065673828e-01,2.436699867248535156e-01,2.468099594116210938e-01,2.499599456787109375e-01,2.545299530029296875e-01,2.579600811004638672e-01,2.602400779724121094e-01,2.718000411987304688e-01,2.862401008605957031e-01,2.865300178527832031e-01,2.865300178527832031e-01,2.239170074462890625e+00,2.320669889450073242e+00,2.338840007781982422e+00,2.343960046768188477e+00,2.273240089416503906e+00,2.323960065841674805e+00,2.189559936523437500e+00,6.489599943161010742e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.930670022964477539e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.044699907302856445e-01,6.861699819564819336e-01,2.334369897842407227e+00,2.325099945068359375e+00,8.456699848175048828e-01,2.765300273895263672e-01,2.709999084472656250e-01,8.069200515747070312e-01,2.595000267028808594e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.659199237823486328e-01,2.588400840759277344e-01,2.452399730682373047e-01,2.478098869323730469e-01,2.522399425506591797e-01,2.582399845123291016e-01,2.643001079559326172e-01,2.769598960876464844e-01,2.755401134490966797e-01,2.723801136016845703e-01,2.755300998687744141e-01,2.691099643707275391e-01,2.699999809265136719e-01,3.215301036834716797e-01,3.228700160980224609e-01,1.765670061111450195e+00,2.305670022964477539e+00,2.331099987030029297e+00,2.305670022964477539e+00,2.305670022964477539e+00,2.324810028076171875e+00,2.348809957504272461e+00,2.316999912261962891e+00,2.334840059280395508e+00,1.950919985771179199e+00,2.085669994354248047e+00,1.930670022964477539e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.856699705123901367e-01,9.656699895858764648e-01,2.343379974365234375e+00,2.316960096359252930e+00,5.676699876785278320e-01,2.742400169372558594e-01,2.812399864196777344e-01,2.796700000762939453e-01,2.946701049804687500e-01,8.836699724197387695e-01,8.818700313568115234e-01,8.764200210571289062e-01,2.739999294281005859e-01,2.568399906158447266e-01,2.658700942993164062e-01,2.522399425506591797e-01,2.509601116180419922e-01,2.569599151611328125e-01,2.765300273895263672e-01,2.763800621032714844e-01,2.685000896453857422e-01,2.729599475860595703e-01,2.743399143218994141e-01,2.695600986480712891e-01,2.669599056243896484e-01,2.774200439453125000e-01,2.911000251770019531e-01,1.047670006752014160e+00,2.571001052856445312e-01,2.586700916290283203e-01,2.558100223541259766e-01,2.592399120330810547e-01,1.645669937133789062e+00,2.295670032501220703e+00,2.346960067749023438e+00,2.332839965820312500e+00,2.325670003890991211e+00,2.172869920730590820e+00,2.185169935226440430e+00,2.160000085830688477e+00,2.174669981002807617e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.936699867248535156e-01,2.255919933319091797e+00,2.331809997558593750e+00,2.322170019149780273e+00,2.723801136016845703e-01,2.793800830841064453e-01,2.843799591064453125e-01,2.825300693511962891e-01,9.406700134277343750e-01,9.391000270843505859e-01,8.793400526046752930e-01,8.898400068283081055e-01,2.779998779296875000e-01,2.678101062774658203e-01,2.568099498748779297e-01,2.523798942565917969e-01,2.523798942565917969e-01,2.731699943542480469e-01,2.843799591064453125e-01,2.818400859832763672e-01,2.722399234771728516e-01,2.735300064086914062e-01,2.726700305938720703e-01,2.728400230407714844e-01,2.689199447631835938e-01,2.696700096130371094e-01,2.916700839996337891e-01,1.108170032501220703e+00,8.094199895858764648e-01,2.556700706481933594e-01,2.532401084899902344e-01,2.536699771881103516e-01,2.541000843048095703e-01,2.500998973846435547e-01,2.579600811004638672e-01,2.639598846435546875e-01,2.311870098114013672e+00,2.348670005798339844e+00,2.340840101242065430e+00,2.305670022964477539e+00,2.322999954223632812e+00,2.305670022964477539e+00,9.868400096893310547e-01,1.626999974250793457e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
