0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.535799980163574219e+00,2.727669954299926758e+00,2.710669994354248047e+00,2.661669969558715820e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.556339979171752930e+00,2.712170124053955078e+00,2.729670047760009766e+00,2.727420091629028320e+00,2.687999963760375977e+00,0.000000000000000000e+00,2.673470020294189453e+00,2.669670104980468750e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.674240112304687500e+00,2.708469867706298828e+00,2.738529920578002930e+00,2.728270053863525391e+00,2.709239959716796875e+00,2.692379951477050781e+00,2.691960096359252930e+00,2.675169944763183594e+00,0.000000000000000000e+00,2.670069932937622070e+00,2.680999994277954102e+00,2.407919883728027344e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.675529956817626953e+00,2.697229862213134766e+00,2.736809968948364258e+00,2.729239940643310547e+00,2.725169897079467773e+00,2.718420028686523438e+00,2.701960086822509766e+00,2.690380096435546875e+00,2.683380126953125000e+00,2.675100088119506836e+00,2.673959970474243164e+00,2.677890062332153320e+00,2.677040100097656250e+00,2.412839889526367188e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.404269933700561523e+00,2.671799898147583008e+00,2.703380107879638672e+00,2.726170063018798828e+00,2.720669984817504883e+00,2.726999998092651367e+00,2.716809988021850586e+00,2.707380056381225586e+00,2.700670003890991211e+00,2.691529989242553711e+00,2.691529989242553711e+00,2.685379981994628906e+00,2.688669919967651367e+00,2.685669898986816406e+00,2.681809902191162109e+00,2.682100057601928711e+00,2.663340091705322266e+00,2.674540042877197266e+00,2.660099983215332031e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.371469974517822266e+00,2.669919967651367188e+00,2.722840070724487305e+00,2.721450090408325195e+00,2.715810060501098633e+00,2.718669891357421875e+00,2.718669891357421875e+00,2.708810091018676758e+00,2.703809976577758789e+00,2.695240020751953125e+00,2.693809986114501953e+00,2.689960002899169922e+00,2.688100099563598633e+00,2.686810016632080078e+00,2.691380023956298828e+00,2.694380044937133789e+00,2.689670085906982422e+00,2.696670055389404297e+00,2.686239957809448242e+00,2.676810026168823242e+00,2.789999961853027344e+00,2.788170099258422852e+00,2.739959955215454102e+00,2.730669975280761719e+00,2.730499982833862305e+00,2.612169981002807617e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.649100065231323242e+00,2.669049978256225586e+00,2.714669942855834961e+00,2.715240001678466797e+00,2.713239908218383789e+00,2.719959974288940430e+00,2.715379953384399414e+00,2.706530094146728516e+00,2.704240083694458008e+00,2.697809934616088867e+00,2.693530082702636719e+00,2.690809965133666992e+00,2.689379930496215820e+00,2.689670085906982422e+00,2.699810028076171875e+00,2.698240041732788086e+00,2.695240020751953125e+00,2.697959899902343750e+00,2.696239948272705078e+00,2.789839982986450195e+00,2.788810014724731445e+00,2.772269964218139648e+00,2.745559930801391602e+00,2.736670017242431641e+00,2.741339921951293945e+00,2.739239931106567383e+00,2.726269960403442383e+00,2.685379981994628906e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.666170120239257812e+00,2.671669960021972656e+00,2.659470081329345703e+00,2.660919904708862305e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.674809932708740234e+00,2.680000066757202148e+00,2.708810091018676758e+00,2.711960077285766602e+00,2.719670057296752930e+00,2.720669984817504883e+00,2.714099884033203125e+00,2.706809997558593750e+00,2.704380035400390625e+00,2.699670076370239258e+00,2.695529937744140625e+00,2.693239927291870117e+00,2.691960096359252930e+00,2.695379972457885742e+00,2.700809955596923828e+00,2.697809934616088867e+00,2.690239906311035156e+00,2.698240041732788086e+00,2.699670076370239258e+00,2.779500007629394531e+00,2.765959978103637695e+00,2.767379999160766602e+00,2.762530088424682617e+00,2.760529994964599609e+00,2.740380048751831055e+00,2.728499889373779297e+00,2.766000032424926758e+00,2.733340024948120117e+00,2.726920127868652344e+00,2.717240095138549805e+00,2.725470066070556641e+00,2.713239908218383789e+00,2.703530073165893555e+00,2.689169883728027344e+00,2.678669929504394531e+00,2.644269943237304688e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.679419994354248047e+00,2.689960002899169922e+00,2.707530021667480469e+00,2.710809946060180664e+00,2.737839937210083008e+00,2.716809988021850586e+00,2.707380056381225586e+00,2.705240011215209961e+00,2.701960086822509766e+00,2.700239896774291992e+00,2.699379920959472656e+00,2.698529958724975586e+00,2.703099966049194336e+00,2.708100080490112305e+00,2.700670003890991211e+00,2.693239927291870117e+00,2.682810068130493164e+00,2.688240051269531250e+00,2.747960090637207031e+00,2.756669998168945312e+00,2.770669937133789062e+00,2.767960071563720703e+00,2.766099929809570312e+00,2.745530128479003906e+00,2.728339910507202148e+00,2.740170001983642578e+00,2.777070045471191406e+00,2.741379976272583008e+00,2.736239910125732422e+00,2.737999916076660156e+00,2.729530096054077148e+00,2.725670099258422852e+00,2.725470066070556641e+00,2.717530012130737305e+00,2.698889970779418945e+00,2.681669950485229492e+00,2.692339897155761719e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.418669939041137695e+00,2.557169914245605469e+00,2.697669982910156250e+00,2.703959941864013672e+00,2.713099956512451172e+00,2.751100063323974609e+00,2.717380046844482422e+00,2.703099966049194336e+00,2.703959941864013672e+00,2.701529979705810547e+00,2.703959941864013672e+00,2.702670097351074219e+00,2.698240041732788086e+00,2.725869894027709961e+00,2.724669933319091797e+00,2.700099945068359375e+00,2.684669971466064453e+00,2.676959991455078125e+00,2.695100069046020508e+00,2.735270023345947266e+00,2.752810001373291016e+00,2.788039922714233398e+00,2.762239933013916016e+00,2.759239912033081055e+00,2.737380027770996094e+00,2.728869915008544922e+00,2.738549947738647461e+00,2.745239973068237305e+00,2.743669986724853516e+00,2.739239931106567383e+00,2.737529993057250977e+00,2.737240076065063477e+00,2.735960006713867188e+00,2.729889869689941406e+00,2.726670026779174805e+00,2.722529888153076172e+00,2.704530000686645508e+00,2.700099945068359375e+00,2.689810037612915039e+00,2.685960054397583008e+00,2.680920124053955078e+00,2.479000091552734375e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
